Date,Summary,Rating,Title,Pros,Cons,Helpful,URL,Company
" Jul 29, 2017","""Great for retired/semi-retired.""",3,"Current Employee - Part Time Courier in Fort Worth, TX",Easy work where you are your own boss. Great pay system with instance direct deposit. Good tax deduction for car expense offsets cost of gas.,Dealing with traffic and LOTS of miles on your car ( about 20 miles per hour avg. over 10 months working). Weak support system but little needed.,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P144.htm?sort.sortType=RD&sort.ascending=true,Uber
" Jul 30, 2017","""Amazing opportunities abound at Uber""",5,Current Employee - Recruiter in Sydney (Australia),#NAME?,"With such a fast paced business, you'll need to be willing to set your own boundaries for a work/life balance.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Jul 30, 2017","""Restaurant Operations""",4,Current Employee - Restaurant Operations in Cape Town (South Africa),Working environment and team culture is just amazing!,Working hours and compensation is not good. Tends to take away away much of your personal time.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Jul 31, 2017","""One of the best companys to work for""",5,Current Employee - Senior Customer Service Representative Agent in Johannesburg (South Africa),The company offers full time employees many benefits.,There are no cons to work for this company,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Jul 31, 2017","""BDR""",5,"Current Employee - BDR in London, England (UK)",Incredibly exciting place to work.,The public have a misconstrued perception of Uber which means I constantly have to defend the company.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Jul 31, 2017","""Miss""",5,Current Employee - Supply Impact Expert in Johannesburg (South Africa),Its a big company which offers the opportunity to learn and gain more experience in the process.,"I'm disturbed by the fact that employees at uber do not have provident fund, what happens when one leaves the company coz its not always easy to save.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Jul 31, 2017","""Good for those without Degrees""",4,Current Employee - Anonymous Employee,#NAME?,#NAME?,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 1, 2017","""Marketing Operations""",2,Current Employee - Anonymous Employee,#NAME?,"-No clear career paths
-Goals set by management are very vague
-Many unhappy employees
-For trying to have the ""best"" culture, it is quite the opposite internally",3,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 1, 2017","""Account Representative""",5,"Current Employee - Account Representative in New York, NY",Great environment and people. It is a fast paced environment that is always exciting. If you have a great work ethic it is an awesome place to work.,There are some uncertainty's as far as growth and job safety go. Overall great place to work while you are here.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 1, 2017","""Account Representative""",2,Current Employee - Anonymous Employee,"Flexible
Gym and Phone benefits","Pay is very low
No sense of Direction",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 1, 2017","""Business Development""",4,"Current Employee - Account Representative in Washington, DC","Great work environment, provides unlimited PTO, young and fast paced culture, never a dull moment.",Bureaucracy and overshadowed by top performers at times.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P145.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 1, 2017","""Want to change the world?""",4,Current Employee - Anonymous Employee,The freedom to pursue and solve challenging problems unique to Uber. Having meaningful and tangible benefits to communities and humanity at-large.,Being under the public microscope can cause our efforts/direction to be slowed and redirected beyond that of our internal goals.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 1, 2017","""Having worked there for a while.. Uber:""",4,Current Employee - Anonymous Employee,Challenges you like no other job,But is still struggling with cultural changes,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 2, 2017","""Expert""",5,Current Employee - Expert I in Curitiba (Brazil),"I'm free to choose how i spend my time, what projects do i want to be in. I can approach absolutely anyone that i want to. I'm learning and reaching things that didn't even knew that was possible.","Actually, as cheese as it sounds, i have nothing to complain. Everyone is so supportive, so cheerfull, i'm sorrounded by inteligent, capable and nurturing people. Today i reached the 3 moths mark and my life changed in a way that i'll never be able to thank enough.",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 2, 2017","""Best Company Ever""",5,"Current Employee - Expert in Porto Alegre, Rio Grande do Sul (Brazil)","salary, benefits and team experience",i don`t have nothing to complain,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 2, 2017","""Greenlight Supervisor""",4,Current Employee - Anonymous Employee,Great mission. Great company. Great treatment of employees. Great benefits.,Work-life balance and growth opportunities within city,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 2, 2017","""Uber Expert""",5,Current Employee - Anonymous Employee,"Great team, very positive and supportive working environment",Some problems remain unsolved; handle drivers with attitude,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 2, 2017","""Need to get better""",1,Former Employee - Anonymous Employee,"Free food, free rides, Nice office",Really bad management. Major partiality toward older Uber employees. No work life balance.,2,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 2, 2017","""Good potential but really poor engineering leadership""",3,"Current Employee - Software Engineer in San Francisco, CA","Good learning opportunities for new engineers.
Lots of latent business potential.
Flexibility in moving across teams expands horizons
Good benefits like 401k, health insurance etc","Engineering leadership is very weak and nontechnical
Attrition is high on teams like payments. The management team has not been able to hire top talent
A really weak CTO, non technical VPE",6,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 4, 2017","""Great place to work, especially for self-directed, motivated people""",5,"Current Employee - Product Marketing Manager in San Francisco, CA",#NAME?,"- Difficult to find your footing, if you're not a natural self-starter
- Not all processes are in place or very clear",0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 4, 2017","""A perfect choice""",5,"Current Employee - Data Scientist in San Francisco, CA",Great company in sf area. Now we have good leadership with good culture. Overall it's great. Definitely a good choice for data scientists.,Not good food at lunch or dinner. Free drinks but there were no bottles of water. Need to have more food.,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P146.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 5, 2017","""Recommended for a short time period for basic position""",3,Former Employee - Community Support Representative in Krakí_w (Poland),Really friendly working environment. Good working-life balance. Available free food. Supportive management. Extra working time paid,Few possibilities to grow. A lot of administrative problems,1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P147.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 5, 2017","""Counsel""",4,Current Employee - Anonymous Employee,Cutting edge work; job security,Tough culture; overworked at times,0,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P147.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 5, 2017","""Not a bad place to be given the options out there""",3,"Current Employee - Data Scientist in San Francisco, CA","Lot of good ICs around.
Depending on the team, you can build and learn a lot.
You can related to the mission of the company.
Large business potential.
Good benefits like food, health insurance etc","Doesn't feel like tech people are first class citizens, more like a PM centered place.
Lot of incompetent senior manager and directors with limited prior experience promoted because of playing politics. This has become clear during recent turmoils: not many true leaders, but tons of people who call themselves leader.
Recent changes feel like meritocracy has been replaced by a bunch of people on the top serving kool-aid on a regular base.",4,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P147.htm?sort.sortType=RD&sort.ascending=true,Uber
" Aug 5, 2017","""Good enough""",4,"Current Employee - Senior Software Engineer in San Francisco, CA","Good place to work, started to increase base salaries, introducing company phones etc,. Change perf review, removed notorious stack ranking.","Still not clear when to ipo, no clear plan to ipo, not sure if Rsu can be turned into real money",1,https://www.glassdoor.com/Reviews/Company-Reviews-E575263_P147.htm?sort.sortType=RD&sort.ascending=true,Uber
